4.31;1.29338; 4.28145
4.315;1.29523; 4.28556
4.32;1.29709; 4.28967
4.325;1.29894; 4.29378
4.33;1.3008; 4.29789
4.335;1.30265; 4.302
4.34;1.30451; 4.30611
4.345;1.30637; 4.31022
4.355;1.3101; 4.31843
4.36;1.31196; 4.32253
4.365;1.31383; 4.32663
4.37;1.3157; 4.33074
4.375;1.31757; 4.33484
4.38;1.31944; 4.33894
4.385;1.32132; 4.34304
4.39;1.32319; 4.34714
4.395;1.32507; 4.35123
4.405;1.32883; 4.35943
4.41;1.33071; 4.36352
4.415;1.33259; 4.36762
4.42;1.33448; 4.37171
4.425;1.33636; 4.37581
4.43;1.33825; 4.3799
4.435;1.34014; 4.38399
4.44;1.34203; 4.38808
4.445;1.34393; 4.39217
4.455;1.34772; 4.40035
4.46;1.34962; 4.40443
4.465;1.35152; 4.40852
4.47;1.35342; 4.4126
4.475;1.35532; 4.41669
4.48;1.35722; 4.42077
4.485;1.35913; 4.42486
4.49;1.36104; 4.42894
4.495;1.36295; 4.43302
4.505;1.36677; 4.44118
4.51;1.36869; 4.44526
4.515;1.3706; 4.44933
4.52;1.37252; 4.45341
4.525;1.37444; 4.45749
4.53;1.37636; 4.46156
4.535;1.37828; 4.46564
4.54;1.3802; 4.46971
4.545;1.38213; 4.47378
4.555;1.38598; 4.48193
4.56;1.38791; 4.486
4.565;1.38985; 4.49007
4.57;1.39178; 4.49413
4.575;1.39372; 4.4982
4.58;1.39565; 4.50227
4.585;1.39759; 4.50633
4.59;1.39953; 4.5104
4.595;1.40147; 4.51446
4.605;1.40536; 4.52259
4.61;1.4073; 4.52665
4.615;1.40925; 4.53071
4.62;1.4112; 4.53477
4.625;1.41315; 4.53883
4.63;1.41511; 4.54289
4.635;1.41706; 4.54695
4.64;1.41902; 4.551
4.645;1.42097; 4.55506
4.655;1.42489; 4.56317
4.66;1.42685; 4.56722
4.665;1.42882; 4.57127
4.67;1.43078; 4.57533
4.675;1.43275; 4.57938
4.68;1.43472; 4.58343
4.685;1.43669; 4.58748
4.69;1.43866; 4.59152
4.695;1.44063; 4.59557
4.705;1.44458; 4.60366
4.71;1.44656; 4.60771
4.715;1.44854; 4.61175
4.72;1.45052; 4.6158
4.725;1.45251; 4.61984
4.73;1.45449; 4.62388
4.735;1.45648; 4.62792
4.74;1.45846; 4.63196
4.745;1.46045; 4.636
4.755;1.46443; 4.64407
4.76;1.46643; 4.64811
4.765;1.46842; 4.65215
4.77;1.47042; 4.65618
4.775;1.47242; 4.66022
4.78;1.47442; 4.66425
4.785;1.47642; 4.66828
4.79;1.47842; 4.67231
4.795;1.48043; 4.67634
